,"(-1, -1, -1)","(-1, -1, 0)","(-1, -1, 1)","(-1, 0, -1)","(-1, 0, 0)","(-1, 0, 1)","(-1, 1, -1)","(-1, 1, 0)","(-1, 1, 1)","(0, -1, -1)","(0, -1, 0)","(0, -1, 1)","(0, 0, -1)","(0, 0, 0)","(0, 0, 1)","(0, 1, -1)","(0, 1, 0)","(0, 1, 1)","(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(367, 40, 90, 45, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 135, 90, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 135, 90, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(430, 60, 90, 45, (1, 1, 1))",0.0,0.0,0.0,22.722370806828994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 45, 0, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.5832416176088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7397.355221647466,0.0,0.0,0.0,0.0
"(300, 20, 315, 45, (1, 1, 1))",11179.122228650658,4511.659352102276,7857.407361327704,4392.134312547932,15256.219532351286,5548.150591911386,6460.724869779365,11593.755532847874,19853.6239148406,13634.780310409866,4245.759470222873,4295.888772632201,9453.415318730442,12268.294736755182,7064.644115835818,8352.080520191745,8682.470714547417,15977.139101344314,9777.119587091778,4531.2515489527095,1054.3008034280742,8448.143578018056,8969.39911746791,2440.8672936468092,2065.5651101481535,3436.8497429115628,11814.729458915173
"(300, 20, 0, 90, (1, 1, 0))",1783.1405791064328,5558.316622159665,4011.9304657613843,5601.572288840749,7078.650716071726,4756.411151738405,7607.99760304997,3623.229240386827,2737.312532978548,825.5049778537045,5758.833173638269,3393.1351684905094,6690.5770728898815,5871.604969718078,6845.302750317432,10990.253196388014,3457.65173764179,2186.1200774105873,1236.4381777224476,2052.383689796877,691.8213668810009,3335.830159136463,3800.288557438418,2631.9797292488115,3571.5603769602703,7106.517119315862,3299.6207484780534
"(300, 20, 45, 90, (1, 1, 0))",975.4286174317897,0.0,0.0,0.0,0.0,0.0,1212.3147232457038,0.0,0.0,9711.462660636873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 90, 90, (1, 1, 0))",0.0,1499.7436027221179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675798111932391,0.0,0.0,6309.174014772879,0.0,0.0,0.0,0.0,0.0
"(300, 20, 90, 135, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.61929591311649,0.0,0.0,0.0,0.0
"(300, 20, 135, 135, (1, 1, 0))",0.0,0.0,0.0,6275.919157631385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 90, 135, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.4571347265424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 90, 180, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 40, 45, 225, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 20, 0, 225, (1, 1, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.729601214620676,0.0,0.0
