,"(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(535, 100, 45, 45, (1, 1, 1))",-0.05902163195804763,-0.10963112974713227,-0.05580231466618324,383.27792772884663,-0.056227889478204535,-0.05687418855760199,-0.05580231466618324,-0.05687418855760199,-0.057614696469848584
"(570, 120, 90, 45, (1, 1, 1))",-0.05535823705780292,-0.056400138046289044,-0.05701430260622216,0.0,-0.05701430260622216,-0.057726705626208186,-0.05591047998950808,-0.05698292104614455,-0.05780510586908343
"(592, 140, 135, 90, (1, 1, 1))",-0.057036483741494004,-0.057726338429928525,0.0,0.0,-0.05777663073905675,0.0,-0.056280418162204415,-0.05717036931178904,-0.057497610684337154
"(592, 180, 135, 90, (1, 1, 1))",0.0,0.0,-0.05735636773499522,-0.056571828942338614,0.0,-0.05753170319216409,0.0,0.0,0.0
"(570, 200, 90, 135, (1, 1, 1))",0.0,-0.05619852287220936,-0.05546786804519302,0.0,0.0,-0.0563515233588243,0.0,-0.057160676606022476,-0.05667615835545357
"(535, 220, 45, 135, (1, 1, 1))",0.0,0.0,-0.053892954260961995,0.07333680762011666,0.0,-0.054978556485374044,-0.05648723869402847,-0.05649946732073389,0.0
"(430, 260, 0, 180, (1, 1, 1))",0.0,0.0,-0.05168631661853445,0.0,509.4072176057542,0.0,0.0,-0.05380067315604359,0.0
"(300, 300, 0, 270, (0, 1, 1))",-0.4702960211450752,-0.5130188823611922,-0.5325916662905376,-0.44665214406615117,-0.5095680432397793,-0.5576037956591575,263.24825691996796,8098.582924619683,-0.5420250277645753
"(233, 320, 315, 315, (0, 1, 1))",-0.1434653025090114,-0.14481254137498337,-0.14480222105144103,-0.1496643307993544,-0.19558634512207368,-0.17716114798815127,-0.15830167711409002,-0.15230810081772006,-0.19786047049779698
"(170, 340, 0, 315, (0, 1, 1))",-0.15519377440589371,-0.15274945531285905,-0.15295091468905497,-0.1506305247762316,-0.10870929085980581,-0.1044500436028088,-0.10564610819181258,-0.10765476215864431,-0.14822746495176775
"(113, 360, 315, 270, (0, 1, 1))",-0.1009166217213919,-0.10256599400961523,-0.05434851326303286,-0.1060379929602506,-0.05434851326303286,-0.05493898681362996,-0.10076505344844572,-0.10777382508487798,-0.05493527695525111
"(65, 380, 270, 225, (0, 1, 1))",-0.05174627753465575,0.0,-0.05350144148210132,-0.0995365216945305,0.0,-0.054367190301212856,-0.05267399404523174,-0.05369943043112664,-0.05471336664369321
"(30, 400, 270, 270, (0, 1, 1))",-0.05304845253621652,-0.05377432063104657,-0.05398530595142123,-0.05377432063104657,-0.05464836812203109,-0.05499513937838899,-0.05398530595142123,-0.05499513937838899,-0.05554098739848989
"(8, 420, 270, 270, (0, 1, 1))",-0.0531657890051265,-0.053928431413754065,0.0,-0.053928431413754065,0.0,0.0,-0.054171103788139024,-0.05518655140752946,-0.05574099796732132
"(8, 460, 270, 270, (0, 1, 1))",-0.05301136254233019,0.0,-0.054248741288089576,-0.05387836037754992,0.0,-0.05529934784196602,-0.054248741288089576,-0.05529934784196602,-0.055928504911066525
"(30, 480, 270, 315, (0, 1, 1))",-0.10208028503180266,-0.05419406632834544,-0.05409796580775762,-0.05472935272557346,-0.055266566461591816,-0.05519165531021991,0.0,0.0,-0.05603301166487316
"(65, 500, 270, 0, (0, 1, 1))",-0.054114774531784184,-0.054153929751607766,-0.10190571451931044,-0.055204929537756554,-0.055235416310819685,-0.054658690171818104,-0.055967046421272995,-0.056133304659725436,-0.055656491345401155
"(113, 520, 225, 45, (0, 1, 1))",-0.05388484916940442,-0.053808380251972134,-0.05320333465286791,-0.05426086337683461,-0.05388484916940442,-0.05301307677370655,-0.055312612296602504,0.0,0.0
"(170, 540, 270, 0, (0, 1, 1))",-0.054089686120525275,-0.10344641609615673,-0.05421875073942755,-0.05516709025652018,0.0,-0.055102188492191166,0.0,-0.05644877478894226,-0.056163751944085044
"(233, 560, 270, 315, (0, 1, 1))",-0.053234049951067834,-0.0542105000879407,0.0,-0.05431871637946395,-0.05524721938877452,-0.05565530271138093,-0.05524721938877452,0.0,-0.05669035180814857
"(300, 580, 315, 270, (0, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(570, 120, 45, 0, (1, 1, 1))",-0.10135574762439373,5351.792877293445,-0.05535823705780292,-0.05442611144691054,-0.05535823705780292,-0.056400138046289044,-0.1047535934233944,-0.19240571929626937,-0.05701430260622216
"(592, 180, 45, 315, (1, 1, 1))",-0.05283818097712605,-0.05309114208259587,71.45239170011749,0.0,0.0,-0.05512501410436258,-0.054770212349070396,-0.05474139768386308,0.0
"(570, 200, 0, 270, (1, 1, 1))",51.16105076114238,-0.05177249914736364,0.0,-0.053297390379494096,-0.052451879210036995,1388.2159817888316,-0.054385620302196284,-0.053563798329752305,0.0
"(535, 220, 0, 270, (1, 1, 1))",0.0,1559.3649205173674,-0.051241095743175716,0.0,0.0,0.0,0.36041919671655454,-0.053061653219190597,-0.05331391324721233
"(487, 240, 45, 270, (1, 1, 1))",9839.60838839353,-0.05135093884652382,0.0,0.0,-0.052474310095936394,-0.0527696550986846,-0.054293587627961486,0.0,0.0
"(233, 320, 45, 315, (1, 1, 1))",0.0,0.0,-0.05189236298638464,0.0,601.7444895280522,-0.05191095904179698,0.0,0.0,0.0
"(113, 360, 90, 45, (1, 1, 1))",-0.051855124210533704,-0.05188886952117621,0.0,0.0,0.0,0.0,0.0,3879.7960125684444,0.0
"(30, 400, 90, 90, (1, 1, 1))",0.0,0.0,-0.05075988920708825,0.0,0.0,0.0,0.0,311.12283517278223,0.0
"(8, 420, 45, 135, (1, 1, 1))",-0.05139024557371389,0.0,0.0,-0.05142084670280805,0.0,-0.05069322026218235,0.0,0.0,0.0
"(8, 460, 90, 90, (1, 1, 1))",0.0,-0.051905868291094885,-0.050964253977299846,0.0,-0.05180827957672928,0.0,0.0,-0.05154675861479146,0.0
"(65, 500, 45, 90, (1, 1, 1))",-0.053278071496708705,0.0,0.0,-0.053266158792024315,0.0,0.0,0.0,0.0,-0.05219568642981899
"(113, 520, 0, 45, (1, 1, 1))",0.0,0.0,-0.05204114735666715,0.0,-0.05361612608426341,0.0,0.0,0.0,0.0
"(233, 560, 315, 90, (1, 1, 1))",0.0,-0.05196537302448219,0.0,0.0,-0.0530089224193456,0.0,0.0,0.0,0.0
"(535, 100, 90, 315, (1, 1, 1))",-0.10313673300100375,-0.059063211325276754,216.77357606347178,-0.10488228835912183,-0.1094383922977698,-0.05580231466618324,-0.0555956389105703,-0.05520120439953781,-0.055812384626589134
"(570, 120, 135, 315, (1, 1, 1))",0.0,0.0,-0.05594815914401552,0.0,-0.05525559614051262,0.0,0.0,-0.054762616138612746,-0.05525559614051262
"(592, 140, 180, 0, (1, 1, 1))",-0.055212726854297706,-0.055899584281711934,-0.05697346993722793,-0.054680684886209134,0.0,0.0,0.0,0.0,0.0
"(600, 160, 135, 0, (1, 1, 1))",0.0,0.0,-0.05691951939638848,-0.09783064329942931,0.0,-0.056832051806961374,0.0,0.0,-0.056120766268692994
"(592, 180, 180, 45, (1, 1, 1))",-0.055493214872495825,-0.056571828942338614,-0.05735636773499522,0.0,-0.055848153397351254,0.0,0.0,0.0,-0.05568050496889365
"(570, 200, 180, 45, (1, 1, 1))",-0.05511584547610613,0.0,-0.0569823896001973,0.0,-0.05546786804519302,-0.0563515233588243,0.0,20.878857851380968,-0.05530327791757007
"(535, 220, 180, 90, (1, 1, 1))",-0.055709681187377375,0.0,0.0,0.0,-0.055876407772041836,-0.05622819032868024,0.0,-0.054829324859271195,0.0
"(487, 240, 180, 135, (1, 1, 1))",-0.05594016169277316,0.0,0.0,-0.05533424627529976,-0.055728698793960287,0.0,-0.054293587627961486,-0.05478198587181914,0.0
"(430, 260, 180, 90, (1, 1, 1))",-0.05451087370051205,-0.055329960820367896,0.0,-0.05380067315604359,-0.05475253492820398,0.0,0.0,-0.10208210967986793,-0.1031686977598579
"(367, 280, 225, 135, (1, 1, 1))",-0.054153900093071576,-0.05468721115742486,-0.05463267437622789,-0.05316112529409424,-0.05384386302973182,-0.05400207221226858,0.0,0.0,-0.052955446645149146
"(170, 340, 90, 270, (1, 1, 1))",-0.05096836868825329,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0
"(113, 360, 45, 225, (1, 1, 1))",0.0,-0.05190988448174299,0.0,0.0,0.0,0.0,-0.052267901504892224,0.0,0.0
"(65, 380, 0, 225, (1, 1, 1))",-0.05241832727217288,-0.05330296552457803,0.0,-0.05129158649797121,0.0,-0.05283818097712607,0.0,0.0,0.0
"(8, 420, 0, 225, (1, 1, 1))",-0.05258290050947223,0.0,0.0,0.0,0.0,-0.05325638883361057,0.0,0.0,22.61884217072854
"(8, 460, 0, 225, (1, 1, 1))",-0.0522394928922455,0.0,-0.05392033074133756,0.0,0.0,0.0,4095.0719673572303,-0.05122931313214666,0.0
"(113, 520, 45, 270, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,-0.050657048971872,0.0,-0.05204114735666715
"(233, 560, 45, 270, (1, 1, 1))",-0.051777972556334886,0.0,0.0,-0.05196537302448219,0.0,0.0,0.0,0.0,-0.0530089224193456
"(300, 580, 0, 225, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(487, 80, 315, 0, (1, 1, 1))",5.312126739087667,0.2632454309580671,70.09066691632067,25.184147198547947,109.80407860169844,1132.5081441292402,211.92104202297378,6024.399663049514,91.01348947093427
"(535, 100, 270, 315, (1, 1, 1))",-0.10364837677847494,-0.10226757823941533,-0.09653648157287456,-0.10155590302754479,-0.14766253389190911,-0.10596019981415192,-0.10020049985210891,235.11232366096846,-0.10591939623991348
"(600, 160, 270, 180, (1, 1, 1))",-0.056331439923964666,0.0,-0.05520112080685813,0.0,0.0,0.0,-0.0550475748929173,3.015820901998323,0.0
"(592, 180, 225, 135, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.056053739040969844,0.0,0.0,-0.05504706758185031,0.0
"(535, 220, 270, 180, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,-0.05320998766063506,-0.053892954260961995,0.0,0.0
"(65, 380, 0, 45, (0, 1, 1))",-0.05521716942124956,-0.10854993060056209,-0.10635333521351292,-0.05539346813380245,-0.054946942998714755,-0.10259455739254121,-0.054946942998714755,-0.10396786444207248,-0.102481961573202
"(30, 400, 315, 0, (0, 1, 1))",-0.05499513937838899,-0.05473170198773493,-0.0539198993169424,-0.05554098739848989,-0.0554661020276793,-0.05478980153783543,-0.10538559385259066,-0.05561024843584098,-0.05512646609485573
"(8, 420, 270, 0, (0, 1, 1))",-0.054171103788139024,-0.053847975844796996,-0.053020999760645685,-0.05518655140752946,-0.05493471536440965,-0.05412652846415958,-0.05574099796732132,-0.05566947432501282,-0.05499106777422983
"(0, 440, 315, 45, (0, 1, 1))",-0.055064958574731517,-0.05428267584475354,-0.053181912734793495,-0.055820884573595,-0.055163661359790166,-0.05410183346341865,-0.05598255816633896,-0.055505076749513896,-0.05453058106273256
"(8, 460, 0, 0, (0, 1, 1))",-0.055928504911066525,-0.10627828983675178,-0.05531960740578985,-0.05593594201934304,-0.10666989126697621,0.0,-0.05531960740578985,-0.05570268507339154,-0.05545037882289458
"(30, 480, 45, 315, (0, 1, 1))",-0.05519165531021991,-0.05603301166487316,-0.05630207691440836,-0.05452298418223529,0.0,-0.05591972998917824,-0.053456312962555534,-0.05445906115678069,-0.0550011555170927
"(113, 520, 45, 45, (0, 1, 1))",0.0,-0.05647699307223802,-0.05566420849055377,0.0,-0.05643326147122507,-0.11088432774771242,-0.05566420849055377,-0.055763568593627556,-0.05523392697106536
"(170, 540, 45, 45, (0, 1, 1))",0.0,-0.05683210303023424,-0.05608167282212986,-0.05683210303023424,-0.056867337518558596,-0.056258523606437794,-0.05608167282212986,0.0,0.0
"(233, 560, 45, 90, (0, 1, 1))",-0.05723716362046957,-0.056549860397860134,0.0,-0.057346285083469506,0.0,-0.05578220629571377,-0.05679623126267628,-0.1071256995142467,-0.05544042211073244
"(300, 580, 0, 45, (0, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(592, 140, 90, 90, (1, 1, 1))",-0.05644956675300457,-0.057036483741494004,-0.05697346993722793,-0.057036483741494004,0.0,0.0,0.0,-0.05777663073905675,-0.05797405738176379
"(570, 200, 0, 0, (1, 1, 1))",225.89461546117843,-0.05276261462903423,0.0,4946.355984268158,-0.05383754542746277,-0.05479861851367551,0.0,-0.05479861851367551,-0.055799051041463224
"(430, 260, 270, 90, (1, 1, 1))",0.0,-0.05372742614729891,-0.054299314610451524,9.346318027517006,0.0,-0.10109097430456879,0.0,-0.052650757685353836,0.0
"(300, 300, 180, 135, (1, 1, 1))",-0.054047316930700855,-0.05441781792827201,0.0,0.0,-0.054207668196457004,0.0,0.0,-0.05345930783440242,0.0
"(233, 320, 180, 135, (1, 1, 1))",0.0,0.0,0.0,111.32690389824111,-0.053797662474747945,0.0,0.0,-0.05317599433682662,0.0
"(170, 340, 180, 135, (1, 1, 1))",-0.05289713313073246,-0.053431931712349015,0.0,0.0,0.0,-0.05384176975601236,-0.05194276616765502,0.0,-0.05367547621779393
"(113, 360, 225, 90, (1, 1, 1))",0.0,-0.052267901504892224,0.0,-0.051095095468274204,-0.051791672806040016,0.0,0.0,0.0,0.0
"(65, 380, 225, 45, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.05129158649797121,-0.051721179129869836,0.0,0.0,0.0
"(30, 400, 225, 90, (1, 1, 1))",0.0,-0.05178564195131892,0.0,-0.05144086297204296,-0.05166323987521079,0.0,-0.0519888729504823,0.0,-0.052277687039501544
"(8, 420, 270, 135, (1, 1, 1))",0.0,-0.052644745230783885,0.0,0.0,0.0,0.0,-0.05142084670280805,0.0,0.0
"(0, 440, 315, 90, (1, 1, 1))",0.0,0.0,-0.05207109987443509,-0.0526019613008077,0.0,0.0,0.0,-0.05158923500082999,-0.05064598822847775
"(30, 480, 0, 90, (1, 1, 1))",0.0,-0.05160083323086509,0.0,0.0,0.0,0.0,0.0,-0.05228899890051303,0.0
"(113, 520, 45, 45, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,-0.053329378954045464,0.0,0.0,0.0
"(170, 540, 45, 90, (1, 1, 1))",-0.05403635489563401,0.0,0.0,0.0,0.0,0.0,-0.05394082294474938,0.0,0.0
"(233, 560, 0, 45, (1, 1, 1))",-0.053811057722899326,0.0,0.0,-0.054451975461031255,0.0,0.0,0.0,-0.05485984507112568,-0.054588384577510786
"(300, 580, 315, 0, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(592, 140, 0, 0, (1, 1, 1))",614.2273601129975,8266.36650378837,430.14133732999517,1280.7601444792258,42.82352893431263,121.69427955065991,8.627215799505635,45.80955962248535,39.793630975368586
"(600, 160, 45, 315, (1, 1, 1))",78.5139979508983,-0.05330633366734031,-0.05433347052625002,-0.05421365771466982,-0.054359823970418,-0.055334855104799276,0.0,-0.0549991292624846,-0.05586158373817871
"(592, 180, 45, 0, (1, 1, 1))",0.0,-0.053456468082466735,-0.05512501410436258,-0.10284577734999081,-0.05512501410436258,0.0,-0.05474139768386308,-0.05562278846263137,-0.05667869872925081
"(570, 200, 90, 0, (1, 1, 1))",0.0,0.0,-0.055799051041463224,-0.0543665905336851,-0.05526577286846249,-0.05632076085126441,0.0,0.0,-0.05619852287220936
"(535, 220, 90, 0, (1, 1, 1))",-0.05331391324721233,-0.05435678559138194,96.95403639196108,-0.05387164119334632,-0.054788382380658945,-0.055843361993839075,-0.053892954260961995,-0.054621455356756325,-0.055709681187377375
"(300, 300, 90, 0, (1, 1, 1))",0.0,0.0,0.17929900434561474,-0.05128340033821244,-0.05231143535403598,0.0,-0.05153053472606281,-0.05205590965001205,-0.05317350140593805
"(65, 380, 90, 0, (1, 1, 1))",-0.051996889535386503,0.0,0.0,0.0,0.0,-0.051460868200693205,-0.05129158649797121,999.987082842396,0.0
"(30, 400, 45, 315, (1, 1, 1))",0.0,0.0,-0.053004576864950484,0.0,0.0,0.0,0.0,-0.05123341780575818,0.0
"(8, 420, 90, 315, (1, 1, 1))",0.0,0.0,0.0,-0.05149208605107525,-0.05142084670280805,0.0,0.0,0.0,-0.050553593511547305
"(8, 460, 180, 0, (1, 1, 1))",0.0,0.0,1900.0,-0.0522394928922455,0.0,0.0,0.0,-0.05235042544630828,0.0
"(233, 560, 180, 0, (1, 1, 1))",0.0,0.0,0.0,-0.05096165643184561,0.0,0.0,0.0,0.0,0.0
"(570, 120, 90, 0, (1, 1, 1))",0.531843188056968,-0.05535823705780292,-0.056400138046289044,-0.055133470222839154,-0.05594815914401552,-0.05701430260622216,-0.05525559614051262,-0.05591047998950808,-0.05698292104614455
"(600, 160, 0, 90, (1, 1, 1))",-0.054359823970418,0.0,-0.0550475748929173,-0.055334855104799276,-0.05586158373817871,-0.05575627447262493,-0.0563558915926947,-0.05691951939638848,-0.056832051806961374
"(592, 180, 45, 90, (1, 1, 1))",-0.05512501410436258,-0.05562278846263137,-0.055493214872495825,-0.05613630658782329,-0.056237917764623384,-0.056571828942338614,0.0,0.0,-0.05735636773499522
"(570, 200, 45, 135, (1, 1, 1))",-0.05526577286846249,-0.05511584547610613,-0.054385620302196284,-0.05632076085126441,-0.05619852287220936,0.0,0.0,0.0,0.0
"(487, 240, 0, 135, (1, 1, 1))",0.0,0.0,-0.0528730218107678,0.0,-0.054043707530398034,0.0,-0.055281392571540605,0.0,-0.0544137419695941
"(430, 260, 45, 90, (1, 1, 1))",0.0,0.0,0.7841800096511679,-0.05422031049582959,0.0,0.0,0.0,0.0,0.0
"(113, 360, 45, 90, (1, 1, 1))",0.0,22.62024620310977,0.0,-0.05188886952117621,0.0,0.0,0.0,-0.05223571288993948,0.0
"(0, 440, 90, 270, (1, 1, 1))",0.0,-0.052168019180631624,0.0,0.0,0.0,-0.051507996399387426,0.0,-0.05207109987443509,0.0
"(30, 480, 45, 315, (1, 1, 1))",0.0,-0.053543767529980725,0.0,0.0,0.0,0.0,0.0,0.0,-0.05208101577967407
"(65, 500, 0, 315, (1, 1, 1))",-0.053361090016865766,0.0,-0.05349806758026914,0.0,-0.10164632840251137,0.0,0.0,0.0,-0.053278071496708705
"(113, 520, 315, 0, (1, 1, 1))",-0.053022090997767425,0.0,-0.05195583483029839,-0.053517140578041716,0.0,0.0,0.0,0.0,0.0
"(592, 140, 270, 90, (1, 1, 1))",0.0,-0.05613492927247359,-0.05652038024121789,0.0,-0.05521272685429771,0.0,-0.054464162225681984,-0.01524702703662828,0.0
"(600, 160, 225, 135, (1, 1, 1))",0.0,0.0,-0.056958944037953256,-0.055959599783789865,0.0,0.0,0.0,0.0,0.0
"(233, 320, 270, 0, (1, 1, 1))",-0.05218959929943998,0.0,0.0,0.0,-0.05135093884652384,0.0,0.0,-0.051681075019657574,0.0
"(170, 340, 270, 0, (1, 1, 1))",0.0,0.0,0.0,-0.05289240602883791,-0.051944740308067776,0.0,0.0,0.0,-0.05126802802388211
"(113, 360, 270, 0, (1, 1, 1))",-0.053006538682027274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051642457394217814
"(30, 400, 315, 90, (1, 1, 1))",-0.0519888729504823,0.0,0.0,-0.05228299657556136,0.0,0.0,0.0,-0.05119546061552264,0.0
"(8, 420, 315, 45, (1, 1, 1))",0.0,0.0,-0.05149208605107525,0.0,-0.05248567423063164,0.0,0.0,0.0,0.0
"(592, 180, 45, 180, (1, 1, 1))",-0.055493214872495825,-0.054770212349070396,-0.053685598494518975,-0.056571828942338614,0.0,-0.054770212349070396,-0.05735636773499522,-0.05672655717146507,-0.05568050496889365
"(570, 200, 90, 225, (1, 1, 1))",-0.10538894928586673,0.0,-0.053563798329752305,-0.0563515233588243,0.0,-0.054385620302196284,-0.05667615835545357,0.0,0.0
"(300, 300, 135, 225, (1, 1, 1))",-0.05357710391731463,0.0,0.0,0.0,-0.05345930783440242,-0.05236436686587013,0.0,-0.053793709996109995,0.0
"(233, 320, 90, 180, (1, 1, 1))",0.0,0.0,0.0,-0.10154536649303803,-0.05305869067717024,-0.052228069591637276,0.0,-0.053797662474747945,0.0
"(170, 340, 90, 135, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.04154569541809267,-0.05261784015228596,-0.05289713313073246,-0.053431931712349015,0.0
"(113, 360, 135, 135, (1, 1, 1))",0.0,-0.052424962408085286,-0.052267901504892224,-0.052424962408085286,0.0,0.0,0.0,0.0,0.0
"(30, 400, 135, 135, (1, 1, 1))",0.0,-0.051759858945791784,0.0,0.0,0.0,0.0,0.0,-0.052841975012818045,-0.05352878173234082
"(0, 440, 225, 180, (1, 1, 1))",0.0,0.0,0.0,0.0,-0.10152409064069251,0.0,0.0,0.0,-0.05401222894740111
"(8, 460, 225, 180, (1, 1, 1))",-0.052239492892245415,0.0,0.0,0.0,0.0,-0.05371708055354374,0.0,-0.05291143408631758,0.0
"(30, 480, 225, 225, (1, 1, 1))",0.0,0.0,0.0,-0.052771032493991114,0.0,0.0,0.0,-0.053397382571556885,-0.05380793515483726
"(170, 540, 270, 135, (1, 1, 1))",0.0,0.0,0.0,0.0,5217.021619718921,0.0,0.0,0.0,0.0
"(233, 560, 270, 135, (0, 1, 1))",-0.10255053360108321,-0.10053691822143045,-0.09871900414509713,-0.10380017109872777,-0.10171044363928228,-0.10032802431663332,-0.10586703453394053,-0.10380017109872777,-0.10240124619616037
"(300, 580, 270, 90, (0, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(600, 160, 135, 45, (1, 1, 1))",-0.05586158373817871,-0.05691951939638848,0.0,0.0,0.0,0.0,-0.0550475748929173,-0.056120766268692994,-0.057001367568499585
"(592, 180, 90, 0, (1, 1, 1))",-0.05412935649999517,-0.05512501410436258,-0.05613630658782329,-0.05474139768386308,-0.05562278846263137,-0.05667869872925081,-0.054770212349070396,0.0,-0.056571828942338614
"(570, 200, 135, 315, (1, 1, 1))",0.0,0.0,-0.05526577286846249,-0.0546753517864384,0.0,0.0,-0.054369598924776746,-0.05383409100293323,0.0
"(367, 280, 90, 0, (1, 1, 1))",-0.051610479147700894,0.0,-0.05360755377867547,0.0,0.0,0.0,-0.05209897860240249,0.4926342701705335,0.0
"(113, 360, 315, 45, (1, 1, 1))",0.0,0.0,-0.051095095468274204,0.0,-0.051642457394217814,0.0,-0.052422221682986485,-0.051855124210533704,-0.05102548211279571
"(30, 400, 0, 315, (1, 1, 1))",-0.053971662369782174,0.0,0.0,0.0,-0.05330053048622513,0.0,-0.0519888729504823,-0.05228299657556136,-0.05226304139231863
"(30, 480, 45, 135, (1, 1, 1))",0.0,0.0,-0.09686448442242893,0.0,0.0,0.0,-0.05218318977776059,0.0,0.0
"(113, 520, 315, 135, (1, 1, 1))",-0.05091771747670198,0.0,0.0,0.0,0.0,0.0,-0.05289825914150231,0.0,0.0
"(233, 560, 225, 45, (1, 1, 1))",0.0,0.0,0.0,-0.051777972556334886,0.0,0.0,0.0,0.0,0.0
"(430, 60, 315, 90, (1, 1, 1))",-0.10720831432398481,-0.05488151662103903,-0.0554370157477767,-0.058414080314716677,-0.05452860226605369,-0.05488151662103903,-0.0637069221949375,-0.055203590926895786,-0.05535257391362525
"(570, 120, 270, 45, (1, 1, 1))",-0.05419483237707411,-0.05525559614051262,-0.05619688157226019,3200.1817160845035,-0.054374097895014364,-0.05525559614051262,0.0460015533690592,-0.05442611144691054,-0.055133470222839154
"(535, 220, 0, 315, (1, 1, 1))",-0.051308653689705254,13.57404345637739,-0.052327327269407364,0.0,0.0,750.5514732481629,7106.550463953448,0.0,0.0
"(430, 260, 270, 315, (1, 1, 1))",0.0,0.0,0.0,-0.051874015897404716,-0.050746446955362595,0.0,0.0,8128.917726428369,-0.0513942442385362
"(367, 280, 270, 315, (1, 1, 1))",0.0,-0.05161047914770084,1637.5672402515986,-0.05209897860240249,0.0,0.0,0.0,0.0,68.7862571880531
"(300, 300, 225, 315, (1, 1, 1))",0.0,0.0,-0.05153053472606281,0.0,0.0,0.0,-0.052497878292844705,0.0,0.0
"(113, 360, 135, 315, (1, 1, 1))",0.0,0.0,3439.0,-0.052158635035131885,0.0,-0.05033458291884016,0.0,-0.05220001019116965,0.0
"(65, 380, 135, 270, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,-0.0537335446677244,-0.05330423649897005,0.0
"(30, 400, 180, 225, (1, 1, 1))",0.0,-0.05276795996374559,0.0,0.0,-0.05371564092863963,-0.05337205361134543,-0.05371564092863963,0.0,-0.05411952896062139
"(8, 420, 180, 270, (1, 1, 1))",0.0,-0.05223477680589809,-0.09783496349704297,-0.05362535917277176,0.0,0.0,0.0,0.0,-0.053557866265321045
"(0, 440, 135, 270, (1, 1, 1))",0.0,0.0,-0.051507996399387426,-0.05243998918236414,0.0,0.0,0.0,-0.053186400554780904,-0.05247267828307735
"(30, 480, 135, 0, (1, 1, 1))",0.0,0.0,-0.05228899890051303,0.0,-0.050958052961920255,-0.05135682066150388,0.0,0.0,0.0
"(65, 500, 135, 0, (1, 1, 1))",0.0,-0.052442902836668075,0.0,0.0,-0.05132349506168432,0.0,-0.051443689308167596,0.0,0.0
"(113, 520, 135, 0, (1, 1, 1))",0.0,0.0,-0.053329378954045464,0.0,-0.05182250699240151,-0.05245894731758982,0.0,0.0,-0.05133322200963765
"(170, 540, 135, 0, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,-0.053100564691544574,0.0,0.0,0.0
"(300, 580, 180, 45, (1, 1, 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(570, 120, 0, 90, (1, 1, 1))",-0.059219186441935495,-0.055133470222839154,-0.05525559614051262,-0.05535823705780292,-0.05594815914401552,-0.05591047998950808,-0.056400138046289044,-0.05701430260622216,-0.05698292104614455
"(600, 160, 315, 90, (1, 1, 1))",-0.05421365771466982,-0.0550475748929173,-0.05532890897212575,0.0,-0.0549991292624846,301.637864903716,0.0,0.0,-0.05575627447262493
"(570, 200, 315, 45, (1, 1, 1))",0.0,0.0,-0.10333267857417294,492.0988615663075,8289.900431064252,0.0,-0.05383754542746277,0.0,-0.05526577286846249
"(487, 240, 225, 45, (1, 1, 1))",-0.05332717517623933,-0.0544137419695941,0.0,0.0,0.0,-0.054293587627961486,-0.05135093884652382,0.0,-0.05332717517623933
"(430, 260, 180, 0, (1, 1, 1))",0.0,-0.05340847122496211,-0.05451087370051205,0.0,15.12903692398528,0.0,-0.05168631661853445,0.0,-0.052718962464555846
"(300, 300, 135, 45, (1, 1, 1))",-0.05231143535403598,0.0,0.0,0.0,0.0,0.0,10.654451233727098,0.0,0.0
"(30, 400, 90, 45, (1, 1, 1))",-0.0992997786454054,-0.0519327588275329,-0.05136166924814726,0.0,0.0,0.0,0.0,-0.05075988920708825,0.0
"(0, 440, 45, 135, (1, 1, 1))",-0.05158923500082999,-0.05064598822847775,0.0,0.0,0.0,0.0,0.0,0.0,-0.05139249764828975
"(30, 480, 45, 180, (0, 1, 1))",-0.10245535236490556,-0.1448666081285255,-0.10278613503473949,-0.10230884097194884,-0.10568419217808428,-0.10156699462885552,-0.14427612632338968,-0.14168054897712481,-0.14667639911352842
"(65, 500, 45, 225, (0, 1, 1))",-0.05363458658911076,-0.054153929751607766,-0.055235416310819685,-0.053411693204938174,-0.058422886707868875,-0.054658690171818104,-0.052700902034383816,0.0,-0.05363458658911076
