,"(-1, -1, -1)","(-1, -1, 0)","(-1, -1, 1)","(-1, 0, -1)","(-1, 0, 0)","(-1, 0, 1)","(-1, 1, -1)","(-1, 1, 0)","(-1, 1, 1)","(0, -1, -1)","(0, -1, 0)","(0, -1, 1)","(0, 0, -1)","(0, 0, 0)","(0, 0, 1)","(0, 1, -1)","(0, 1, 0)","(0, 1, 1)","(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(113, 360, 90, 45, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05127126422151415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(113, 360, 90, 0, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0512680280238821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(113, 360, 0, 0, (1, 0, 0))",-0.05215240397678383,0.0,-0.051035321880738074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052168087046159495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(170, 340, 315, 45, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,-0.052109772360724706,0.0,0.0
"(170, 340, 315, 315, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052333334680597136,-0.05215240397678383,-0.051681075019657574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(170, 340, 315, 270, (1, 0, 0))",-0.052884673160915524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 300, 180, 180, (1, 0, 0))",0.0,0.0,0.0,0.0,-0.0550450534759543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05468721115742486,0.0,-0.05400207221226858,0.0,0.0,0.0,0.0,-0.054207668196457004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 300, 180, 45, (1, 0, 0))",0.0,0.0,0.0,0.0,-0.05380067315604359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05317350140593805,0.0,0.0,0.0,0.0,-0.05088707519813895,0.0,0.0
"(233, 320, 135, 45, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053341976652616876,0.0,0.0,0.0,0.0,0.0,-0.05253630813195986,0.0,-0.05173126331000314,0.0,0.0,0.0,0.0,0.0,0.0,-0.0519700176482194,0.0
"(113, 360, 135, 0, (1, 0, 0))",-0.050638501871107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05096836868825329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(113, 360, 135, 315, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,-0.0514132027066045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05082675572740273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05316782273757488,0.0,0.0
"(113, 360, 180, 270, (1, 0, 0))",0.0,0.0,-0.051111807216165754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(170, 340, 90, 315, (1, 0, 0))",0.0,0.0,-0.05224678797235052,0.0,-0.05128340033821244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 300, 0, 315, (1, 0, 0))",0.0,-0.05042322512885971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(367, 280, 315, 315, (1, 0, 0))",11450.549055891039,0.0,498.0652794207522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,-0.0513942442385362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
